dataset/valid/nowildfire/-113.917628,51.015992.jpg;0
dataset/valid/nowildfire/-113.917791,51.148185.jpg;0
dataset/valid/nowildfire/-113.918292,50.911654.jpg;0
dataset/valid/nowildfire/-113.918383,51.148573.jpg;0
dataset/valid/nowildfire/-113.918397,51.150939.jpg;0
dataset/valid/nowildfire/-113.918807,51.16894.jpg;0
dataset/valid/nowildfire/-113.920524,51.155004.jpg;0
dataset/valid/nowildfire/-113.920839,51.134405.jpg;0
dataset/valid/nowildfire/-113.920909,51.114409.jpg;0
dataset/valid/nowildfire/-113.921024,51.154202.jpg;0
dataset/valid/nowildfire/-113.921055,51.074763.jpg;0
dataset/valid/nowildfire/-113.921209,50.988972.jpg;0
dataset/valid/nowildfire/-113.922516,51.059891.jpg;0
dataset/valid/nowildfire/-113.923494,51.074623.jpg;0
dataset/valid/nowildfire/-113.924497,50.949579.jpg;0
dataset/valid/nowildfire/-113.924923,50.997287.jpg;0
dataset/valid/nowildfire/-113.924958,51.030692.jpg;0
dataset/valid/nowildfire/-113.92515,50.908541.jpg;0
dataset/valid/nowildfire/-113.927315,51.118192.jpg;0
dataset/valid/nowildfire/-113.927818,50.983648.jpg;0
dataset/valid/nowildfire/-113.928674,51.119506.jpg;0
dataset/valid/nowildfire/-113.929183,51.116213.jpg;0
dataset/valid/nowildfire/-113.929798,50.920012.jpg;0
dataset/valid/nowildfire/-113.929803,51.013552.jpg;0
dataset/valid/nowildfire/-113.930924,50.918441.jpg;0
dataset/valid/nowildfire/-113.931652,50.89513.jpg;0
dataset/valid/nowildfire/-113.931902,50.896045.jpg;0
dataset/valid/nowildfire/-113.933445,51.118448.jpg;0
dataset/valid/nowildfire/-113.934116,50.92228.jpg;0
dataset/valid/nowildfire/-113.93549,50.981497.jpg;0
dataset/valid/nowildfire/-113.935713,51.154715.jpg;0
dataset/valid/nowildfire/-113.937002,51.103721.jpg;0
dataset/valid/nowildfire/-113.937315,51.138842.jpg;0
dataset/valid/nowildfire/-113.937713,51.026952.jpg;0
dataset/valid/nowildfire/-113.938696,50.976649.jpg;0
dataset/valid/nowildfire/-113.939122,51.125745.jpg;0
dataset/valid/nowildfire/-113.939162,51.035631.jpg;0
dataset/valid/nowildfire/-113.939373,51.015757.jpg;0
dataset/valid/nowildfire/-113.939976,51.036043.jpg;0
dataset/valid/nowildfire/-113.940298,50.922063.jpg;0
dataset/valid/nowildfire/-113.940735,51.042337.jpg;0
dataset/valid/nowildfire/-113.940962,51.052407.jpg;0
dataset/valid/nowildfire/-113.941661,50.99352.jpg;0
dataset/valid/nowildfire/-113.942171,51.161344.jpg;0
dataset/valid/nowildfire/-113.94529,50.943174.jpg;0
dataset/valid/nowildfire/-113.945561,51.120362.jpg;0
dataset/valid/nowildfire/-113.945739,51.037837.jpg;0
dataset/valid/nowildfire/-113.946039,51.162374.jpg;0
dataset/valid/nowildfire/-113.946201,51.151104.jpg;0
dataset/valid/nowildfire/-113.94681,51.126661.jpg;0
dataset/valid/nowildfire/-113.947526,51.098282.jpg;0
dataset/valid/nowildfire/-113.947944,51.152917.jpg;0
dataset/valid/nowildfire/-113.948373,50.951635.jpg;0
dataset/valid/nowildfire/-113.949061,51.114497.jpg;0
dataset/valid/nowildfire/-113.949419,50.9665.jpg;0
dataset/valid/nowildfire/-113.949721,50.921119.jpg;0
dataset/valid/nowildfire/-113.950417,51.133652.jpg;0
dataset/valid/nowildfire/-113.950467,51.053095.jpg;0
dataset/valid/nowildfire/-113.951354,50.932289.jpg;0
dataset/valid/nowildfire/-113.95219,51.12702.jpg;0
dataset/valid/nowildfire/-113.952384,51.111085.jpg;0
dataset/valid/nowildfire/-113.952953,50.99493.jpg;0
dataset/valid/nowildfire/-113.953282,51.109616.jpg;0
dataset/valid/nowildfire/-113.953905,51.155225.jpg;0
dataset/valid/nowildfire/-113.954044,51.083211.jpg;0
dataset/valid/nowildfire/-113.954411,51.160959.jpg;0
dataset/valid/nowildfire/-113.954475,51.160932.jpg;0
dataset/valid/nowildfire/-113.954939,51.004638.jpg;0
dataset/valid/nowildfire/-113.955124,51.154212.jpg;0
dataset/valid/nowildfire/-113.955906,51.171865.jpg;0
dataset/valid/nowildfire/-113.956623,50.939871.jpg;0
dataset/valid/nowildfire/-113.956761,51.072339.jpg;0
dataset/valid/nowildfire/-113.957227,51.034789.jpg;0
dataset/valid/nowildfire/-113.957515,51.038728.jpg;0
